,Unnamed: 0,Name,Sex,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,age,height,weight,Cluster,x_tsne,y_tsne
14271,14271,-0.4982230142485508,0.4405781696801445,0.2537624232968307,0.122219765278644,53719.0,1.0,164.0,36.0,27.0,0.0,23.0,14.0,203.0,3.0,3,-6.7962832,26.53331
14272,14272,-0.4982230142485508,0.4405781696801445,0.2537624232968307,0.122219765278644,53719.0,1.0,164.0,36.0,27.0,0.0,23.0,14.0,207.0,3.0,3,-6.7963643,26.53438
14273,14273,0.889258479061959,0.0934544741255052,0.2537624232968307,-0.9019518466079466,86532.0,0.0,164.0,36.0,44.0,0.0,3.0,14.0,214.0,3.0,5,26.015455,-2.3032784
14274,14274,1.1049490620824551,0.7474064271439649,0.2537624232968307,-0.9019518466079466,86532.0,0.0,164.0,36.0,46.0,0.0,6.0,14.0,214.0,3.0,5,26.01471,-2.3025632
14275,14275,0.3014890087541241,0.8874012538518417,-0.5066874801138579,-0.4048997228630304,90199.0,0.0,339.0,68.0,37.0,0.0,5.0,46.0,492.0,3.0,5,33.986588,4.4295793
14276,14276,-0.2035885120603525,-0.7477755093842456,-0.12612969379043,-0.2487867796340281,92843.0,1.0,339.0,68.0,31.0,0.0,22.0,5.0,86.0,0.0,5,42.170845,9.539689
14277,14277,-0.2035885120603525,-0.7477755093842456,-0.316324156857961,-0.484693429861891,93166.0,1.0,339.0,68.0,31.0,0.0,22.0,5.0,86.0,0.0,5,42.381397,9.831853
14278,14278,-0.043930311389092,0.0934544741255052,-0.316324156857961,-0.484693429861891,93166.0,1.0,339.0,68.0,33.0,0.0,18.0,5.0,77.0,3.0,5,42.3802,9.832692
14279,14279,0.4878305739654709,0.2724195921633114,0.4434647944065325,-0.097162312230184,111431.0,1.0,339.0,68.0,40.0,0.0,4.0,43.0,441.0,3.0,7,72.99556,1.0985423
14281,14281,0.3014890087541241,0.5986774098113267,-0.2212059731937186,0.4005079978625738,128023.0,0.0,914.0,62.0,37.0,0.0,5.0,5.0,138.0,3.0,7,119.19266,10.333535
14282,14282,-0.4982230142485508,-0.516743882748146,-0.9833513496460708,-0.3262715068180712,31745.0,1.0,42.0,8.0,27.0,0.0,23.0,29.0,388.0,3.0,0,-44.970207,13.855399
14283,14283,1.1049490620824551,0.2724195921633114,0.1588507504330653,-0.2487867796340281,91446.0,1.0,914.0,62.0,46.0,0.0,6.0,46.0,460.0,3.0,5,38.083286,5.3969774
14284,14284,1.3310334370855956,0.8874012538518417,0.1588507504330653,-0.2487867796340281,91446.0,1.0,914.0,62.0,48.0,0.0,17.0,46.0,460.0,3.0,5,38.08318,5.39854
14286,14286,0.4878305739654709,0.7474064271439649,0.1588507504330653,0.0501397724727959,128177.0,1.0,914.0,62.0,40.0,0.0,4.0,29.0,388.0,2.0,7,119.227776,10.364745
14287,14287,-0.4982230142485508,1.2606369457676496,0.0638983691150331,-0.98923088868774,46267.0,1.0,211.0,46.0,27.0,0.0,23.0,5.0,111.0,3.0,3,-29.433306,36.27128
14288,14288,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,364.0,3.0,4,-116.587814,-4.8878736
14289,14289,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,375.0,3.0,4,-116.588486,-4.8887386
14290,14290,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,360.0,3.0,4,-116.58804,-4.884017
14291,14291,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,363.0,3.0,4,-116.58839,-4.883171
14292,14292,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,369.0,3.0,4,-116.58888,-4.8829885
14293,14293,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,361.0,3.0,4,-116.588745,-4.8796067
14294,14294,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,372.0,3.0,4,-116.58948,-4.8805428
14295,14295,0.6836536797157553,-0.0971280097855975,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,42.0,0.0,38.0,27.0,371.0,3.0,4,-116.589645,-4.878819
14296,14296,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,364.0,3.0,4,-116.58989,-4.87542
14297,14297,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,375.0,3.0,4,-116.59064,-4.876374
14298,14298,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,360.0,3.0,4,-116.59016,-4.8714905
14299,14299,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,363.0,3.0,4,-116.5905,-4.8706636
14300,14300,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,369.0,3.0,4,-116.59103,-4.870524
14301,14301,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,361.0,3.0,4,-116.59083,-4.8671865
14302,14302,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,372.0,3.0,4,-116.591606,-4.8681927
14303,14303,0.889258479061959,0.5986774098113267,-1.0788163035020126,-0.1724240477462938,2849.0,1.0,914.0,62.0,44.0,0.0,3.0,27.0,371.0,3.0,4,-116.59176,-4.8664627
14304,14304,0.7852144541111329,-0.0971280097855975,-1.7483472710378865,-1.639102698847913,21100.0,0.0,187.0,40.0,43.0,1.0,29.0,11.0,172.0,3.0,0,-57.697414,43.18151
14305,14305,0.7852144541111329,-0.0971280097855975,-1.7483472710378865,-1.639102698847913,21100.0,0.0,187.0,40.0,43.0,1.0,29.0,11.0,168.0,3.0,0,-57.697945,43.180897
14306,14306,-0.6337555969352656,-0.9944368391685464,-0.5066874801138579,0.3324040951924337,83389.0,1.0,610.0,129.0,25.0,0.0,20.0,47.0,569.0,3.0,5,17.758963,-6.665306
14307,14307,0.6836536797157553,-0.516743882748146,0.7277201279220652,2.6919130664306987,97849.0,1.0,1053.0,217.0,42.0,0.0,38.0,65.0,747.0,3.0,1,52.404156,17.027752
14308,14308,0.889258479061959,0.2724195921633114,0.7277201279220652,2.6919130664306987,97849.0,1.0,1053.0,217.0,44.0,0.0,3.0,65.0,747.0,3.0,1,52.40379,17.028599
14309,14309,-0.8826115482272551,-1.25796305978528,-0.4114845544516708,0.122219765278644,18293.0,1.0,914.0,62.0,21.0,0.0,28.0,13.0,183.0,3.0,6,-70.49321,-1.6235982
14310,14310,-0.761795800072164,-0.7477755093842456,-0.9833513496460708,-0.731295449923926,26605.0,1.0,914.0,62.0,23.0,0.0,39.0,13.0,185.0,3.0,0,-53.76211,5.7635856
14311,14311,-0.8826115482272551,-1.539701327155892,-0.7925546360044871,-1.5418957328545813,47673.0,1.0,1024.0,214.0,21.0,0.0,28.0,13.0,179.0,3.0,3,-25.01303,34.194626
14312,14312,0.889258479061959,-0.9944368391685464,-1.0788163035020126,-1.2591852485846964,64125.0,0.0,766.0,164.0,44.0,0.0,3.0,46.0,493.0,3.0,2,5.6716914,0.20685889
14313,14313,1.1049490620824551,-0.0971280097855975,0.0638983691150331,0.3324040951924337,109326.0,1.0,739.0,156.0,46.0,0.0,6.0,65.0,745.0,3.0,1,67.902824,-0.24581045
14316,14316,0.4878305739654709,-1.25796305978528,-0.2212059731937186,-1.2591852485846964,17275.0,1.0,1053.0,217.0,40.0,0.0,4.0,13.0,177.0,3.0,6,-70.928406,-0.7791294
14317,14317,0.889258479061959,-0.3002084298902349,0.6330077449602484,0.5991920515906419,25718.0,1.0,729.0,155.0,44.0,0.0,3.0,24.0,344.0,2.0,0,-54.51209,6.0667686
14318,14318,0.889258479061959,-0.9944368391685464,0.2537624232968307,0.5991920515906419,127584.0,1.0,729.0,155.0,44.0,0.0,3.0,24.0,344.0,2.0,7,118.73593,10.192806
14320,14320,0.124332787268466,0.5986774098113267,0.1588507504330653,-0.484693429861891,76907.0,1.0,610.0,129.0,35.0,0.0,33.0,5.0,92.0,3.0,5,25.836777,19.738083
14321,14321,0.124332787268466,0.5986774098113267,0.1588507504330653,-0.484693429861891,76907.0,1.0,610.0,129.0,35.0,0.0,33.0,5.0,71.0,3.0,5,25.831102,19.737879
14322,14322,0.4878305739654709,-0.0971280097855975,0.9170280578988264,0.4005079978625738,89998.0,1.0,757.0,162.0,40.0,0.0,4.0,46.0,460.0,0.0,5,33.9804,4.477764
14323,14323,0.6836536797157553,0.5986774098113267,0.9170280578988264,0.4005079978625738,89998.0,1.0,757.0,162.0,42.0,0.0,38.0,46.0,480.0,3.0,5,33.98927,4.475023
14324,14324,0.889258479061959,1.143493826942211,0.9170280578988264,0.4005079978625738,89998.0,1.0,757.0,162.0,44.0,0.0,3.0,46.0,480.0,3.0,5,33.988037,4.475871
14325,14325,1.1049490620824551,0.5986774098113267,-1.5568211379780168,-0.484693429861891,125452.0,0.0,1053.0,217.0,46.0,0.0,6.0,32.0,404.0,3.0,7,115.79069,8.537767
14327,14327,1.3310334370855956,-0.7477755093842456,0.7277201279220652,-0.4048997228630304,15905.0,0.0,1024.0,214.0,48.0,0.0,17.0,5.0,141.0,2.0,6,-72.52689,5.6958857
14328,14328,0.4878305739654709,-0.7477755093842456,0.7277201279220652,0.5991920515906419,17925.0,1.0,164.0,36.0,40.0,0.0,4.0,54.0,629.0,3.0,6,-70.6666,-0.90088964
14329,14329,0.5845382672042261,0.4405781696801445,-1.7483472710378865,-1.639102698847913,20730.0,0.0,1024.0,214.0,41.0,1.0,24.0,51.0,599.0,3.0,6,-58.523216,43.350334
14330,14330,0.4878305739654709,-0.0971280097855975,0.7277201279220652,0.0501397724727959,22091.0,1.0,667.0,151.0,40.0,0.0,4.0,5.0,94.0,3.0,0,-55.408306,43.75488
14331,14331,0.6836536797157553,0.5986774098113267,0.7277201279220652,0.0501397724727959,22091.0,1.0,667.0,151.0,42.0,0.0,38.0,5.0,94.0,3.0,0,-55.40872,43.75558
14332,14332,0.889258479061959,1.143493826942211,0.7277201279220652,0.0501397724727959,22091.0,1.0,667.0,151.0,44.0,0.0,3.0,5.0,94.0,3.0,0,-55.408268,43.75633
14333,14333,1.5678235122329252,0.2724195921633114,1.2007018032477068,1.929659086454608,23595.0,1.0,1024.0,214.0,50.0,0.0,27.0,45.0,455.0,3.0,0,-61.781643,8.569877
14334,14334,0.4878305739654709,-1.25796305978528,0.0638983691150331,-0.4048997228630304,34687.0,1.0,465.0,94.0,40.0,0.0,4.0,13.0,184.0,3.0,0,-38.007603,20.170313
14337,14337,-0.2035885120603525,-0.3002084298902349,-0.12612969379043,-0.2487867796340281,38764.0,1.0,62.0,12.0,31.0,0.0,22.0,5.0,111.0,3.0,0,-27.855843,12.737923
14342,14342,1.216672622516311,0.0934544741255052,-0.0310950133562884,0.4005079978625738,55024.0,1.0,1034.0,214.0,47.0,1.0,41.0,23.0,341.0,3.0,3,-4.332677,27.333939
14343,14343,-0.043930311389092,-0.7477755093842456,2.332065459393548,2.068697758108174,57305.0,1.0,164.0,36.0,33.0,0.0,18.0,62.0,702.0,3.0,3,1.8290083,29.388596
14344,14344,-0.043930311389092,-0.7477755093842456,-0.0310950133562884,-0.097162312230184,65479.0,1.0,1024.0,214.0,33.0,0.0,18.0,29.0,388.0,3.0,2,8.421919,-0.28867257
14347,14347,-0.6337555969352656,0.0934544741255052,1.2007018032477068,0.2633334173363129,82813.0,1.0,1024.0,214.0,25.0,0.0,20.0,8.0,155.0,1.0,5,17.119587,-7.1084332
14348,14348,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,555.0,73.0,4.0,0.0,17.0,61.0,701.0,1.0,0,-50.773468,8.451463
14349,14349,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,4.0,0.0,17.0,65.0,735.0,3.0,0,-50.769993,8.465829
14350,14350,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,4.0,0.0,17.0,65.0,734.0,0.0,0,-50.770306,8.466172
14351,14351,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,4.0,0.0,17.0,5.0,115.0,3.0,0,-50.71664,8.475433
14352,14352,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,4.0,0.0,17.0,5.0,102.0,3.0,0,-50.715717,8.476749
14353,14353,-1.910072683487004,0.8874012538518417,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,4.0,0.0,17.0,5.0,109.0,3.0,0,-50.71683,8.47661
14354,14354,-1.8607070100575285,1.3711437312232513,0.9170280578988264,1.7852586870854248,28400.0,1.0,386.0,73.0,5.0,0.0,37.0,65.0,735.0,3.0,0,-50.77198,8.467675
14355,14355,-0.8826115482272551,0.0934544741255052,0.8223934768500718,1.2053412326117046,95414.0,1.0,1024.0,214.0,21.0,0.0,28.0,46.0,481.0,3.0,1,46.47515,14.744887
14356,14356,-0.761795800072164,0.7474064271439649,0.8223934768500718,1.2053412326117046,95414.0,1.0,1024.0,214.0,23.0,0.0,39.0,46.0,481.0,2.0,1,46.47473,14.745405
14357,14357,-0.6337555969352656,1.2606369457676496,0.8223934768500718,1.2053412326117046,95414.0,1.0,1024.0,214.0,25.0,0.0,20.0,46.0,487.0,1.0,1,46.4738,14.746195
14362,14362,-0.3549260229024621,0.8874012538518417,0.9170280578988264,2.289201403980167,58188.0,1.0,667.0,151.0,29.0,0.0,21.0,64.0,710.0,3.0,3,2.9328494,30.361746
14363,14363,0.6836536797157553,0.4405781696801445,1.8612977722397757,1.5839126344822243,103767.0,1.0,164.0,36.0,42.0,0.0,38.0,8.0,155.0,3.0,1,62.17874,21.231905
14364,14364,-0.6337555969352656,-0.9944368391685464,0.8223934768500718,0.6635999527897772,115559.0,1.0,75.0,15.0,25.0,0.0,20.0,5.0,121.0,3.0,7,87.81376,6.102736
14365,14365,-0.4982230142485508,-0.0971280097855975,0.8223934768500718,0.6635999527897772,115559.0,1.0,75.0,15.0,27.0,0.0,23.0,5.0,121.0,3.0,7,87.81384,6.1029696
14366,14366,1.5678235122329252,0.0934544741255052,-0.0310950133562884,1.3170851715192902,47560.0,1.0,164.0,36.0,50.0,0.0,27.0,19.0,268.0,3.0,3,-24.802523,34.576054
14367,14367,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,364.0,3.0,0,-38.03238,20.42385
14368,14368,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,375.0,3.0,0,-38.032528,20.423347
14369,14369,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,360.0,3.0,0,-38.0332,20.425138
14370,14370,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,369.0,3.0,0,-38.033386,20.42489
14371,14371,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,361.0,3.0,0,-38.033897,20.42626
14372,14372,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,372.0,3.0,0,-38.034065,20.425537
14373,14373,1.5678235122329252,0.2724195921633114,-0.0310950133562884,0.1932780738049233,34891.0,1.0,130.0,29.0,50.0,0.0,27.0,27.0,371.0,3.0,0,-38.03441,20.426073
14374,14374,-0.4982230142485508,-0.9944368391685464,0.5382560582422741,0.2633334173363129,101383.0,1.0,62.0,12.0,27.0,0.0,23.0,36.0,414.0,3.0,1,58.015755,21.373417
14375,14375,-0.2035885120603525,0.5986774098113267,0.5382560582422741,0.2633334173363129,101383.0,1.0,62.0,12.0,31.0,0.0,22.0,36.0,414.0,3.0,1,58.014706,21.374067
14380,14380,-0.043930311389092,-1.539701327155892,1.3896285192409594,2.20263029997974,49832.0,1.0,766.0,164.0,33.0,0.0,18.0,13.0,187.0,3.0,3,-19.593634,35.098526
14381,14381,-1.6198344296340297,-0.0971280097855975,0.5382560582422741,0.0501397724727959,59405.0,1.0,233.0,51.0,9.0,0.0,1.0,5.0,72.0,3.0,2,0.25879282,11.378494
14382,14382,0.4878305739654709,0.2724195921633114,-0.2212059731937186,-0.731295449923926,76648.0,1.0,187.0,40.0,40.0,0.0,4.0,5.0,111.0,3.0,2,25.7084,20.089392
14386,14386,1.3310334370855956,-1.25796305978528,-1.7483472710378865,-1.83815593902695,78957.0,1.0,742.0,157.0,48.0,0.0,17.0,13.0,181.0,3.0,5,29.591082,59.72034
14387,14387,-0.3549260229024621,-0.7477755093842456,1.3896285192409594,0.0501397724727959,51754.0,1.0,1024.0,214.0,29.0,0.0,21.0,5.0,106.0,3.0,3,-13.639969,31.626888
14388,14388,1.1049490620824551,-0.7477755093842456,-0.8879309081765956,-1.3519667475158974,54696.0,0.0,1024.0,214.0,46.0,0.0,6.0,5.0,130.0,3.0,3,-4.513863,27.422535
14389,14389,1.3310334370855956,0.0934544741255052,-0.8879309081765956,-1.3519667475158974,54696.0,0.0,1024.0,214.0,48.0,0.0,17.0,5.0,122.0,3.0,3,-4.513317,27.422144
14390,14390,1.5678235122329252,0.7474064271439649,-0.8879309081765956,-1.3519667475158974,54696.0,0.0,1024.0,214.0,50.0,0.0,27.0,5.0,122.0,0.0,3,-4.5138326,27.423473
14391,14391,-0.4982230142485508,-1.25796305978528,-0.5066874801138579,-0.3262715068180712,99910.0,1.0,164.0,36.0,28.0,1.0,31.0,1.0,2.0,3.0,1,55.793888,19.696817
14392,14392,-0.4982230142485508,-1.25796305978528,-0.5066874801138579,-0.3262715068180712,99910.0,1.0,164.0,36.0,28.0,1.0,31.0,1.0,3.0,3.0,1,55.793682,19.697227
14393,14393,-0.4982230142485508,-1.25796305978528,-0.5066874801138579,-0.3262715068180712,99910.0,1.0,164.0,36.0,28.0,1.0,31.0,1.0,4.0,3.0,1,55.793476,19.697628
14395,14395,0.3014890087541241,-0.516743882748146,-1.0788163035020126,-1.0778449414029418,109790.0,0.0,914.0,62.0,37.0,0.0,5.0,29.0,389.0,1.0,1,68.175644,-0.21185501
14396,14396,0.4878305739654709,0.2724195921633114,-1.0788163035020126,-1.0778449414029418,109790.0,0.0,914.0,62.0,40.0,0.0,4.0,29.0,389.0,3.0,1,68.17504,-0.21105373
14397,14397,0.6836536797157553,0.8874012538518417,-1.0788163035020126,-1.0778449414029418,109790.0,0.0,914.0,62.0,42.0,0.0,38.0,29.0,389.0,3.0,1,68.17556,-0.21031299
14398,14398,-0.4982230142485508,-0.3002084298902349,1.3896285192409594,0.1932780738049233,73973.0,1.0,42.0,8.0,27.0,0.0,23.0,5.0,106.0,3.0,2,25.325174,26.353848
14399,14399,1.1049490620824551,-0.0971280097855975,-0.4114845544516708,-0.9019518466079466,76215.0,0.0,42.0,8.0,46.0,0.0,6.0,29.0,389.0,0.0,2,25.618961,20.644438
14400,14400,1.3310334370855956,0.5986774098113267,-0.4114845544516708,-0.9019518466079466,76215.0,0.0,42.0,8.0,48.0,0.0,17.0,29.0,389.0,2.0,2,25.618534,20.645382
14401,14401,1.5678235122329252,1.143493826942211,-0.4114845544516708,-0.9019518466079466,76215.0,0.0,42.0,8.0,50.0,0.0,27.0,29.0,389.0,3.0,2,25.618414,20.647467
14402,14402,0.124332787268466,-0.0971280097855975,-0.12612969379043,-0.731295449923926,11486.0,1.0,610.0,129.0,35.0,0.0,33.0,5.0,92.0,3.0,6,-84.66746,14.371226
14403,14403,0.124332787268466,-0.0971280097855975,-0.12612969379043,-0.731295449923926,11486.0,1.0,610.0,129.0,35.0,0.0,33.0,5.0,71.0,3.0,6,-84.66973,14.370155
14404,14404,0.3014890087541241,0.5986774098113267,-0.12612969379043,-0.731295449923926,11486.0,1.0,610.0,129.0,37.0,0.0,5.0,5.0,71.0,3.0,6,-84.66842,14.370686
14405,14405,-0.6337555969352656,-1.25796305978528,-0.316324156857961,-0.097162312230184,59282.0,1.0,914.0,62.0,25.0,0.0,20.0,24.0,344.0,3.0,2,0.2984408,11.712689
14406,14406,1.1049490620824551,0.0934544741255052,-0.2212059731937186,-0.3262715068180712,61547.0,1.0,610.0,129.0,46.0,0.0,6.0,5.0,92.0,3.0,2,2.6180162,9.6954155
14407,14407,1.3310334370855956,0.7474064271439649,-0.2212059731937186,-0.3262715068180712,61547.0,1.0,610.0,129.0,48.0,0.0,17.0,5.0,92.0,3.0,2,2.6183138,9.6959505
14408,14408,1.1049490620824551,2.1922335188423347,0.2537624232968307,0.1932780738049233,92289.0,1.0,1053.0,217.0,46.0,0.0,6.0,21.0,315.0,3.0,5,39.503,6.4128184
14409,14409,1.5678235122329252,2.5962855508820115,0.2537624232968307,0.1932780738049233,92289.0,1.0,1053.0,217.0,50.0,0.0,27.0,21.0,315.0,3.0,5,39.50213,6.4134197
14410,14410,0.6836536797157553,-1.25796305978528,-0.6972221951338413,-1.3519667475158974,113129.0,0.0,739.0,156.0,42.0,0.0,38.0,54.0,669.0,3.0,7,80.783615,4.880829
14411,14411,1.5678235122329252,-0.516743882748146,0.3486336763787901,0.0501397724727959,123193.0,1.0,211.0,46.0,50.0,0.0,27.0,24.0,344.0,3.0,7,105.8501,6.4618654
14412,14412,1.1049490620824551,0.0934544741255052,-0.316324156857961,1.2615836291248443,124193.0,0.0,233.0,51.0,46.0,0.0,6.0,5.0,138.0,2.0,7,106.53987,6.344806
14413,14413,1.3310334370855956,0.7474064271439649,-0.316324156857961,1.2615836291248443,124193.0,0.0,233.0,51.0,48.0,0.0,17.0,5.0,138.0,3.0,7,106.53989,6.3458004
14414,14414,-0.8826115482272551,0.8874012538518417,-0.4114845544516708,-0.1724240477462938,116269.0,1.0,914.0,62.0,21.0,0.0,28.0,5.0,66.0,3.0,7,89.08325,5.9954476
14415,14415,-0.2035885120603525,-0.3002084298902349,-0.316324156857961,0.3324040951924337,61628.0,1.0,914.0,62.0,31.0,0.0,22.0,54.0,637.0,3.0,2,2.626116,9.614455
14416,14416,1.1049490620824551,-0.7477755093842456,1.7670369688327925,1.5319312564293248,40580.0,1.0,187.0,40.0,46.0,0.0,6.0,5.0,101.0,3.0,3,-39.095398,44.555965
14417,14417,1.3310334370855956,0.0934544741255052,1.7670369688327925,1.5319312564293248,40580.0,1.0,187.0,40.0,48.0,0.0,17.0,5.0,101.0,3.0,3,-39.095352,44.556774
14418,14418,-0.4982230142485508,-0.9944368391685464,-0.5066874801138579,-0.1724240477462938,7442.0,1.0,164.0,36.0,28.0,1.0,31.0,53.0,605.0,3.0,6,-100.18549,-3.0625532
14419,14419,-0.4982230142485508,-0.9944368391685464,-0.5066874801138579,-0.1724240477462938,7442.0,1.0,164.0,36.0,28.0,1.0,31.0,53.0,607.0,3.0,6,-100.18565,-3.0620162
14420,14420,-0.3549260229024621,-0.0971280097855975,-0.5066874801138579,-0.1724240477462938,7442.0,1.0,164.0,36.0,30.0,1.0,14.0,53.0,607.0,3.0,6,-100.18569,-3.0614138
14421,14421,-0.9964666380002106,-0.516743882748146,-0.6972221951338413,-1.639102698847913,14805.0,0.0,610.0,129.0,19.0,0.0,19.0,54.0,657.0,3.0,6,-75.47741,8.649747
14422,14422,-0.8826115482272551,0.2724195921633114,-0.6972221951338413,-1.639102698847913,14805.0,0.0,610.0,129.0,21.0,0.0,28.0,54.0,657.0,3.0,6,-75.47715,8.650152
14423,14423,-0.8826115482272551,0.2724195921633114,-0.6972221951338413,-1.639102698847913,14805.0,0.0,610.0,129.0,21.0,0.0,28.0,54.0,667.0,3.0,6,-75.47626,8.650206
14424,14424,-0.8826115482272551,0.2724195921633114,-0.6972221951338413,-1.639102698847913,14805.0,0.0,610.0,129.0,21.0,0.0,28.0,54.0,664.0,3.0,6,-75.47609,8.650703
14425,14425,-0.043930311389092,-0.0971280097855975,-0.0310950133562884,0.5991920515906419,15663.0,1.0,1024.0,214.0,33.0,0.0,18.0,32.0,396.0,3.0,6,-72.58816,5.8291106
14426,14426,-0.6337555969352656,0.2724195921633114,0.7277201279220652,-0.0229810553495882,17279.0,1.0,610.0,129.0,25.0,0.0,20.0,62.0,702.0,3.0,6,-70.80259,-0.55710393
14427,14427,-1.7493837170981503,0.0934544741255052,0.7277201279220652,-0.4048997228630304,43753.0,1.0,1024.0,214.0,6.0,0.0,2.0,5.0,73.0,2.0,3,-33.27784,37.696217
14428,14428,1.216672622516311,-0.9944368391685464,-0.12612969379043,0.0501397724727959,95801.0,1.0,465.0,94.0,47.0,1.0,41.0,17.0,226.0,3.0,1,47.020782,14.634893
14429,14429,0.4878305739654709,-0.7477755093842456,0.4434647944065325,0.2633334173363129,106469.0,1.0,465.0,94.0,40.0,0.0,4.0,58.0,688.0,3.0,1,68.68665,30.26476
14430,14430,1.3310334370855956,-1.25796305978528,1.4840358910140952,0.2633334173363129,116737.0,1.0,1024.0,214.0,48.0,0.0,17.0,5.0,76.0,3.0,7,89.57341,5.9761596
14431,14431,1.3310334370855956,-0.7477755093842456,0.2537624232968307,-0.731295449923926,31147.0,1.0,406.0,82.0,48.0,0.0,17.0,5.0,76.0,2.0,0,-46.09773,13.194464
14432,14432,1.3310334370855956,-0.7477755093842456,0.2537624232968307,-0.731295449923926,31147.0,1.0,406.0,82.0,48.0,0.0,17.0,5.0,94.0,3.0,0,-46.097626,13.193179
14433,14433,1.5678235122329252,0.0934544741255052,0.2537624232968307,-0.731295449923926,31147.0,1.0,406.0,82.0,50.0,0.0,27.0,5.0,76.0,3.0,0,-46.098854,13.196628
14434,14434,1.3310334370855956,-1.25796305978528,-0.2212059731937186,0.4005079978625738,6131.0,0.0,32.0,5.0,48.0,0.0,17.0,28.0,387.0,3.0,6,-102.48549,-3.332951
14436,14436,0.3014890087541241,-0.516743882748146,-0.6019332525505032,-0.0229810553495882,6096.0,0.0,757.0,162.0,37.0,0.0,5.0,54.0,654.0,3.0,6,-102.323524,-3.145503
14437,14437,0.3014890087541241,-0.516743882748146,-0.6019332525505032,-0.0229810553495882,6096.0,0.0,757.0,162.0,37.0,0.0,5.0,54.0,658.0,3.0,6,-102.32335,-3.1421268
14440,14440,0.6836536797157553,0.0934544741255052,0.6330077449602484,0.7897821423157357,69466.0,1.0,130.0,29.0,42.0,0.0,38.0,13.0,182.0,3.0,2,15.789475,-22.081984
14441,14441,1.1049490620824551,0.5986774098113267,-1.4611282893597377,-1.639102698847913,29929.0,0.0,757.0,162.0,46.0,0.0,6.0,5.0,144.0,3.0,0,-47.589645,11.27266
